"   ";"PAY";"CNT";"PAY_DATE"
"1792";"47066895,7";"69019";"26.11.2016"
"1793";"14742133,98";"20647";"27.11.2016"
"1794";"65613808,6";"93641";"28.11.2016"
"1795";"62612295,78";"87196";"29.11.2016"
"1796";"63457614,8";"83972";"30.11.2016"
"1797";"31876311,54";"34069";"01.12.2016"
"1798";"26327515,39";"27371";"02.12.2016"
"1799";"19630363,25";"21155";"03.12.2016"
"1800";"7771600,33";"8141";"04.12.2016"
"1801";"24320608,02";"24222";"05.12.2016"
"1802";"25159795,68";"23919";"06.12.2016"
"1803";"23250130,05";"21597";"07.12.2016"
"1804";"22045006,23";"22181";"08.12.2016"
"1805";"24578019,93";"26062";"09.12.2016"
"1806";"21924998,65";"24666";"10.12.2016"
"1807";"7909135,46";"8629";"11.12.2016"
"1808";"28120280,52";"31028";"12.12.2016"
"1809";"28440621,71";"33969";"13.12.2016"
"1810";"33380039,11";"41293";"14.12.2016"
"1811";"49689550,9";"65307";"15.12.2016"
"1812";"58085502,13";"82280";"16.12.2016"
"1813";"54261181,86";"79417";"17.12.2016"
"1814";"22682112,9";"31223";"18.12.2016"
"1815";"81064446,14";"119708";"19.12.2016"
"1816";"79050112,68";"113256";"20.12.2016"
"1817";"77823932,59";"108746";"21.12.2016"
"1818";"73365620,26";"103293";"22.12.2016"
"1819";"72591608,48";"100339";"23.12.2016"
"1820";"62740957,47";"87139";"24.12.2016"
"1821";"22876316,84";"31155";"25.12.2016"
"1822";"73358778,54";"95791";"26.12.2016"
"1823";"63522232,05";"80252";"27.12.2016"
"1824";"59923358,23";"74170";"28.12.2016"
"1825";"60295734,14";"72637";"29.12.2016"
"1826";"61581258,69";"70880";"30.12.2016"
"1827";"14803012,56";"17270";"31.12.2016"
"1828";"3015455,26";"3357";"01.01.2017"
"1829";"4200688,83";"4607";"02.01.2017"
"1830";"4001548,42";"4429";"03.01.2017"
"1831";"4887939,73";"5688";"04.01.2017"
"1832";"5049347,22";"5989";"05.01.2017"
"1833";"4084445,46";"4467";"06.01.2017"
"1834";"3192671,26";"3388";"07.01.2017"
"1835";"4795236,7";"5246";"08.01.2017"
"1836";"33616955,92";"34807";"09.01.2017"
"1837";"26411623,6";"26736";"10.01.2017"
"1838";"21634395,64";"21793";"11.01.2017"
"1839";"22493981,21";"24175";"12.01.2017"
"1840";"26921746,13";"32890";"13.01.2017"
"1841";"26875642,51";"36253";"14.01.2017"
"1842";"12641520,37";"16570";"15.01.2017"
"1843";"56262828,7";"83049";"16.01.2017"
"1844";"66809900,3";"100475";"17.01.2017"
"1845";"68036634,93";"102456";"18.01.2017"
"1846";"64441822,88";"96137";"19.01.2017"
"1847";"72505037,33";"108183";"20.01.2017"
"1848";"58844501,52";"87687";"21.01.2017"
"1849";"19317792,4";"26710";"22.01.2017"
"1850";"79192291,09";"116149";"23.01.2017"
"1851";"73834772,26";"105630";"24.01.2017"
"1852";"59698625,29";"83123";"25.01.2017"
"1853";"56869128";"75878";"26.01.2017"
"1854";"52847457,68";"70085";"27.01.2017"
"1855";"41561697";"56899";"28.01.2017"
"1856";"13121219,86";"17393";"29.01.2017"
"1857";"59503050,37";"77322";"30.01.2017"
"1858";"60307313,9";"73571";"31.01.2017"
"1859";"29609576,91";"30667";"01.02.2017"
"1860";"24365005,85";"24212";"02.02.2017"
"1861";"22232700,47";"20754";"03.02.2017"
"1862";"16862484,51";"17726";"04.02.2017"
"1863";"9454407,69";"10601";"05.02.2017"
"1864";"22073132,31";"21383";"06.02.2017"
"1865";"17932117,62";"16623";"07.02.2017"
"1866";"19730034,79";"18848";"08.02.2017"
"1867";"19264632";"18371";"09.02.2017"
"1868";"20269307,23";"20622";"10.02.2017"
"1869";"17394594,81";"18172";"11.02.2017"
"1870";"7264365,34";"7470";"12.02.2017"
"1871";"23881429,35";"25725";"13.02.2017"
"1872";"26166773,17";"30973";"14.02.2017"
"1873";"36615343,78";"47436";"15.02.2017"
"1874";"52003665,77";"73017";"16.02.2017"
"1875";"66043171,99";"96762";"17.02.2017"
"1876";"55404825,56";"81925";"18.02.2017"
"1877";"20520402,04";"28017";"19.02.2017"
"1878";"82385240,45";"122837";"20.02.2017"
"1879";"82761508,19";"120170";"21.02.2017"
"1880";"86551411,7";"123492";"22.02.2017"
"1881";"15802108,16";"20959";"23.02.2017"
"1882";"42560818,73";"62474";"24.02.2017"
"1883";"37723857,77";"54688";"25.02.2017"
"1884";"20318671,41";"27249";"26.02.2017"
"1885";"104070400,01";"142483";"27.02.2017"
"1886";"108214748,94";"138743";"28.02.2017"
"1887";"54272173,32";"63389";"01.03.2017"
"1888";"44197024,52";"49126";"02.03.2017"
"1889";"33642775,97";"36149";"03.03.2017"
"1890";"26614521,95";"30684";"04.03.2017"
"1891";"9615880,91";"11495";"05.03.2017"
"1892";"30215898,95";"31649";"06.03.2017"
"1893";"22070769,8";"22918";"07.03.2017"
"1894";"5681085,81";"6181";"08.03.2017"
"1895";"22410087,14";"23706";"09.03.2017"
"1896";"27612406,09";"29142";"10.03.2017"
"1897";"22060006,76";"25162";"11.03.2017"
"1898";"8224408,67";"9133";"12.03.2017"
"1899";"27699208,54";"32030";"13.03.2017"
"1900";"32865437,07";"42746";"14.03.2017"
"1901";"50182525,06";"71728";"15.03.2017"
"1902";"62996205,98";"94381";"16.03.2017"
"1903";"62322790,42";"94928";"17.03.2017"
"1904";"55123606,2";"85289";"18.03.2017"
"1905";"19321302,25";"27966";"19.03.2017"
"1906";"89097593,81";"138510";"20.03.2017"
"1907";"75919527,07";"113657";"21.03.2017"
"1908";"69101073,15";"102852";"22.03.2017"
"1909";"57783953,16";"85846";"23.03.2017"
"1910";"59626367,08";"88768";"24.03.2017"
"1911";"44331657,37";"65488";"25.03.2017"
"1912";"11413819,84";"15806";"26.03.2017"
"1913";"54742069,17";"78811";"27.03.2017"
"1914";"47017044,22";"66277";"28.03.2017"
"1915";"42775886,36";"59018";"29.03.2017"
"1916";"44438449,67";"59692";"30.03.2017"
"1917";"45569448,61";"58334";"31.03.2017"
"1918";"21809206,94";"25456";"01.04.2017"
"1919";"7997620,58";"8342";"02.04.2017"
"1920";"24144737,84";"24491";"03.04.2017"
"1921";"22127971,17";"22743";"04.04.2017"
"1922";"23226396,28";"24427";"05.04.2017"
"1923";"21912143,42";"22392";"06.04.2017"
"1924";"19694058,61";"19896";"07.04.2017"
"1925";"15142736,01";"16478";"08.04.2017"
"1926";"7544262,35";"8835";"09.04.2017"
"1927";"27153468,05";"29934";"10.04.2017"
"1928";"24291150,56";"26878";"11.04.2017"
"1929";"25439054,43";"31754";"12.04.2017"
"1930";"23607586,67";"31006";"13.04.2017"
"1931";"28626926,7";"39466";"14.04.2017"
"1932";"22880636,74";"31519";"15.04.2017"
"1933";"8423406,68";"10842";"16.04.2017"
"1934";"43682217,42";"65864";"17.04.2017"
"1935";"55554084,83";"88626";"18.04.2017"
"1936";"68511354,63";"111626";"19.04.2017"
"1937";"76551539,48";"125277";"20.04.2017"
"1938";"70584884,84";"113700";"21.04.2017"
"1939";"54172948,77";"87350";"22.04.2017"
"1940";"19184898,86";"28799";"23.04.2017"
"1941";"81942085,13";"131639";"24.04.2017"
"1942";"68120607,54";"103313";"25.04.2017"
"1943";"57867004,78";"84186";"26.04.2017"
"1944";"57450472,06";"81069";"27.04.2017"
"1945";"61976908,72";"86142";"28.04.2017"
"1946";"41838802,62";"57150";"29.04.2017"
"1947";"16994730,88";"22820";"30.04.2017"
"1948";"9098712,75";"9677";"01.05.2017"
"1949";"38090137,15";"43676";"02.05.2017"
"1950";"30049424,68";"33788";"03.05.2017"
"1951";"25417856,65";"27272";"04.05.2017"
"1952";"26499320,6";"29777";"05.05.2017"
"1953";"15959499,08";"18873";"06.05.2017"
"1954";"5825871,56";"7086";"07.05.2017"
"1955";"5598677,01";"6958";"08.05.2017"
"1956";"4425959,31";"5281";"09.05.2017"
"1957";"27245551,65";"30392";"10.05.2017"
"1958";"25459278,91";"27023";"11.05.2017"
"1959";"25697275,07";"29475";"12.05.2017"
"1960";"18028888,2";"22797";"13.05.2017"
"1961";"7698004,89";"10137";"14.05.2017"
"1962";"38691369,72";"52832";"15.05.2017"
"1963";"47414000,18";"71910";"16.05.2017"
"1964";"61772471,88";"98549";"17.05.2017"
"1965";"68451295,65";"110693";"18.05.2017"
"1966";"66870396,06";"108824";"19.05.2017"
"1967";"49273625,13";"81203";"20.05.2017"
"1968";"15656284,84";"24165";"21.05.2017"
"1969";"76959771,07";"123488";"22.05.2017"
"1970";"70297035,1";"111072";"23.05.2017"
"1971";"66110685,87";"103246";"24.05.2017"
"1972";"56438000,27";"85489";"25.05.2017"
"1973";"46562225,01";"67299";"26.05.2017"
"1974";"31192652,56";"45792";"27.05.2017"
"1975";"11455117,55";"16539";"28.05.2017"
"1976";"51086521,42";"74811";"29.05.2017"
"1977";"49615317,78";"70878";"30.05.2017"
"1978";"47487889,06";"62616";"31.05.2017"
"1979";"30536129,23";"33046";"01.06.2017"
"1980";"22340549,57";"23816";"02.06.2017"
"1981";"15603828,78";"17496";"03.06.2017"
"1982";"6781172,67";"8310";"04.06.2017"
"1983";"23995532,83";"25555";"05.06.2017"
"1984";"24421330,46";"27824";"06.06.2017"
"1985";"19556406,67";"20437";"07.06.2017"
"1986";"19407164,76";"21043";"08.06.2017"
"1987";"21376640,21";"25694";"09.06.2017"
"1988";"16692460,91";"20551";"10.06.2017"
"1989";"4546213,1";"5500";"11.06.2017"
"1990";"5408053,68";"6450";"12.06.2017"
"1991";"25798110,98";"33502";"13.06.2017"
"1992";"28561757,74";"40879";"14.06.2017"
"1993";"39323380,69";"61947";"15.06.2017"
"1994";"50478526,5";"85711";"16.06.2017"
"1995";"36299129,8";"64310";"17.06.2017"
"1996";"13278079,6";"21821";"18.06.2017"
"1997";"73650028,47";"133789";"19.06.2017"
"1998";"67089157,29";"117967";"20.06.2017"
"1999";"61598651,42";"105625";"21.06.2017"
"2000";"62180439,7";"107620";"22.06.2017"
"2001";"57592912,55";"97625";"23.06.2017"
"2002";"41545193,21";"71265";"24.06.2017"
"2003";"13522206,8";"21627";"25.06.2017"
"2004";"53060049,37";"84717";"26.06.2017"
"2005";"47513388,11";"73603";"27.06.2017"
"2006";"46370879,38";"70056";"28.06.2017"
"2007";"46439973,36";"68359";"29.06.2017"
"2008";"53064418,88";"71950";"30.06.2017"
"2009";"23793563,9";"27977";"01.07.2017"
"2010";"9027541,77";"11469";"02.07.2017"
"2011";"30552132,15";"36729";"03.07.2017"
"2012";"26268746,38";"29156";"04.07.2017"
"2013";"24737483,7";"28551";"05.07.2017"
"2014";"23317539,05";"26793";"06.07.2017"
"2015";"20755793,97";"23520";"07.07.2017"
"2016";"13128356,54";"15593";"08.07.2017"
"2017";"6107498,37";"7511";"09.07.2017"
"2018";"22597567,86";"26030";"10.07.2017"
"2019";"21689408,38";"25953";"11.07.2017"
"2020";"19334020,79";"24421";"12.07.2017"
"2021";"25343091,86";"35287";"13.07.2017"
"2022";"31598942,73";"50051";"14.07.2017"
"2023";"28296679,37";"47841";"15.07.2017"
"2024";"10592596,2";"16541";"16.07.2017"
"2025";"55207696,5";"98975";"17.07.2017"
"2026";"54178798,78";"98004";"18.07.2017"
"2027";"58995408,3";"104909";"19.07.2017"
"2028";"59944814,52";"104188";"20.07.2017"
"2029";"56942499,33";"97884";"21.07.2017"
"2030";"36326015,63";"63822";"22.07.2017"
"2031";"12486634,56";"20448";"23.07.2017"
"2032";"64032920,63";"113710";"24.07.2017"
"2033";"55570373,7";"92178";"25.07.2017"
"2034";"44150752,69";"69992";"26.07.2017"
"2035";"40221521";"61504";"27.07.2017"
"2036";"40474379,02";"60973";"28.07.2017"
"2037";"27229263,86";"42173";"29.07.2017"
"2038";"9953333,21";"15406";"30.07.2017"
"2039";"51020124,05";"75461";"31.07.2017"
"2040";"28231026,48";"34667";"01.08.2017"
"2041";"22688404,91";"25886";"02.08.2017"
"2042";"20451686,24";"25097";"03.08.2017"
"2043";"20109454,18";"23972";"04.08.2017"
"2044";"15910518,86";"21551";"05.08.2017"
"2045";"7695320,54";"10496";"06.08.2017"
"2046";"22250193,21";"26363";"07.08.2017"
"2047";"18956182,23";"21886";"08.08.2017"
"2048";"17137574,95";"19846";"09.08.2017"
"2049";"18563951,2";"22314";"10.08.2017"
"2050";"19784175,66";"24929";"11.08.2017"
"2051";"13333294,91";"19020";"12.08.2017"
"2052";"6188849,24";"8277";"13.08.2017"
"2053";"27267258,21";"41044";"14.08.2017"
"2054";"29913296,85";"46142";"15.08.2017"
"2055";"38540506,5";"65474";"16.08.2017"
"2056";"48717408,1";"86850";"17.08.2017"
"2057";"55674141,55";"101608";"18.08.2017"
"2058";"39321145,83";"71794";"19.08.2017"
"2059";"15486863,8";"26229";"20.08.2017"
"2060";"65158000,26";"119511";"21.08.2017"
"2061";"58843124,96";"104817";"22.08.2017"
"2062";"57195806,94";"100200";"23.08.2017"
"2063";"46383062,11";"79477";"24.08.2017"
"2064";"47862050,47";"80918";"25.08.2017"
"2065";"31773390,74";"52309";"26.08.2017"
"2066";"10718617,4";"17012";"27.08.2017"
"2067";"49345283,64";"81261";"28.08.2017"
"2068";"43319519,87";"69613";"29.08.2017"
"2069";"43018409,84";"65981";"30.08.2017"
"2070";"46775883,05";"66418";"31.08.2017"
"2071";"25398779,49";"28550";"01.09.2017"
"2072";"17815979,94";"22788";"02.09.2017"
"2073";"8857796,02";"10724";"03.09.2017"
"2074";"24455440,4";"29256";"04.09.2017"
"2075";"26342424,4";"31775";"05.09.2017"
"2076";"21211609,83";"24490";"06.09.2017"
"2077";"18863699,24";"21058";"07.09.2017"
"2078";"20675139,37";"22749";"08.09.2017"
"2079";"14615705,27";"17239";"09.09.2017"
"2080";"7619831,21";"9250";"10.09.2017"
"2081";"21632034,12";"25004";"11.09.2017"
"2082";"20529838,72";"24965";"12.09.2017"
"2083";"22177520,48";"28342";"13.09.2017"
"2084";"28828650,82";"43348";"14.09.2017"
"2085";"38773295,97";"63136";"15.09.2017"
"2086";"34835470,32";"58255";"16.09.2017"
"2087";"12941698,45";"20112";"17.09.2017"
"2088";"55488032,64";"98496";"18.09.2017"
"2089";"64918115,86";"114718";"19.09.2017"
"2090";"69005280,11";"121340";"20.09.2017"
"2091";"62005538,86";"107675";"21.09.2017"
"2092";"57098398,89";"100039";"22.09.2017"
"2093";"42875882,9";"74397";"23.09.2017"
"2094";"14288408,2";"23536";"24.09.2017"
"2095";"56726995,5";"95540";"25.09.2017"
"2096";"53300430,42";"85391";"26.09.2017"
"2097";"45017209,58";"75351";"27.09.2017"
"2098";"46410974,36";"74095";"28.09.2017"
"2099";"51377849,29";"78769";"29.09.2017"
"2100";"41283249,6";"64314";"30.09.2017"
"2101";"12893109,99";"15143";"01.10.2017"
"2102";"34533135,62";"43312";"02.10.2017"
"2103";"30397940,1";"36510";"03.10.2017"
"2104";"25538683,47";"31027";"04.10.2017"
"2105";"22667193,99";"24308";"05.10.2017"
"2106";"21681139,5";"25215";"06.10.2017"
"2107";"15707989,98";"18848";"07.10.2017"
"2108";"7914898,97";"9362";"08.10.2017"
"2109";"22789586,53";"25560";"09.10.2017"
"2110";"23168269,86";"26227";"10.10.2017"
"2111";"20899465,71";"22651";"11.10.2017"
"2112";"22041943,84";"26603";"12.10.2017"
"2113";"23283532,65";"30826";"13.10.2017"
"2114";"21455198,11";"30132";"14.10.2017"
"2115";"9851589,3";"12716";"15.10.2017"
"2116";"36751554,06";"55464";"16.10.2017"
"2117";"42618119,75";"71012";"17.10.2017"
"2118";"47882993";"82298";"18.10.2017"
"2119";"55372389,91";"97159";"19.10.2017"
"2120";"67529886,81";"118700";"20.10.2017"
"2121";"53346853,86";"96134";"21.10.2017"
"2122";"18573546,15";"29849";"22.10.2017"
"2123";"79497711,63";"139897";"23.10.2017"
"2124";"75638841,29";"129904";"24.10.2017"
"2125";"70719330,26";"114391";"25.10.2017"
"2126";"53848983,72";"84701";"26.10.2017"
"2127";"49681620,45";"77637";"27.10.2017"
"2128";"39473593,4";"62001";"28.10.2017"
"2129";"14325320,42";"21171";"29.10.2017"
"2130";"60835686,87";"93119";"30.10.2017"
"2131";"53402091,78";"77418";"31.10.2017"
"2132";"30299616,74";"35230";"01.11.2017"
"2133";"24603857,31";"28785";"02.11.2017"
"2134";"23556713,7";"26752";"03.11.2017"
"2135";"8892130,09";"11056";"04.11.2017"
"2136";"9772345,06";"13130";"05.11.2017"
"2137";"14501523,88";"17284";"06.11.2017"
"2138";"27065628,66";"28409";"07.11.2017"
"2139";"24377867,74";"25137";"08.11.2017"
"2140";"23069136,86";"24379";"09.11.2017"
"2141";"24912502,4";"27608";"10.11.2017"
"2142";"20090232,84";"22437";"11.11.2017"
"2143";"9245717,55";"10231";"12.11.2017"
"2144";"28596515,29";"33364";"13.11.2017"
"2145";"30760586,54";"37873";"14.11.2017"
"2146";"37765106,61";"50446";"15.11.2017"
"2147";"48893138,97";"70507";"16.11.2017"
"2148";"61875017,06";"96981";"17.11.2017"
"2149";"57724129,62";"91752";"18.11.2017"
"2150";"21376062,34";"30493";"19.11.2017"
"2151";"94755633,31";"150355";"20.11.2017"
"2152";"86785363,07";"136865";"21.11.2017"
"2153";"77509667,19";"123538";"22.11.2017"
"2154";"68715293,72";"108957";"23.11.2017"
"2155";"69140401,63";"106024";"24.11.2017"
"2156";"54870364,87";"83449";"25.11.2017"
"2157";"18501213,89";"25632";"26.11.2017"
"2158";"67625917,16";"98951";"27.11.2017"
"2159";"59020297,16";"84215";"28.11.2017"
"2160";"59227232,01";"83181";"29.11.2017"
"2161";"61426257,37";"84345";"30.11.2017"
"2162";"31944949,23";"35195";"01.12.2017"
"2163";"22798566,05";"27640";"02.12.2017"
"2164";"13021254,79";"15661";"03.12.2017"
"2165";"29490413,62";"31827";"04.12.2017"
"2166";"28749895,11";"30304";"05.12.2017"
"2167";"25618791,8";"26077";"06.12.2017"
"2168";"21975479,73";"22175";"07.12.2017"
"2169";"22219282,75";"22740";"08.12.2017"
"2170";"19496029,55";"21125";"09.12.2017"
"2171";"10175502,41";"11215";"10.12.2017"
"2172";"25935243,49";"26111";"11.12.2017"
"2173";"27226687,36";"27073";"12.12.2017"
"2174";"32156203,39";"34407";"13.12.2017"
"2175";"33318017,6";"38952";"14.12.2017"
"2176";"39716488,23";"51792";"15.12.2017"
"2177";"39432917,92";"53605";"16.12.2017"
"2178";"23532981,39";"30192";"17.12.2017"
"2179";"77056975,67";"114299";"18.12.2017"
"2180";"85079578,52";"131594";"19.12.2017"
"2181";"98236373,62";"151657";"20.12.2017"
"2182";"90692795,71";"139514";"21.12.2017"
"2183";"91030901,96";"140946";"22.12.2017"
"2184";"73505118,26";"116122";"23.12.2017"
"2185";"33984578,37";"48323";"24.12.2017"
"2186";"96183983,65";"140102";"25.12.2017"
"2187";"76625581,25";"103684";"26.12.2017"
"2188";"73367468,52";"95382";"27.12.2017"
"2189";"69442800,28";"87996";"28.12.2017"
"2190";"74733861,01";"90573";"29.12.2017"
"2191";"52355279,82";"63668";"30.12.2017"
"2192";"12661261,16";"13929";"31.12.2017"
"2193";"3118023,79";"3466";"01.01.2018"
"2194";"5704295,13";"6353";"02.01.2018"
"2195";"6643765,36";"8051";"03.01.2018"
"2196";"7169959,58";"8467";"04.01.2018"
"2197";"8523875,93";"11100";"05.01.2018"
"2198";"6984839,42";"9018";"06.01.2018"
"2199";"1125823,28";"1510";"07.01.2018"
"2200";"2690758,98";"3323";"08.01.2018"
"2201";"35257207,82";"37077";"09.01.2018"
"2202";"29758086,91";"31521";"10.01.2018"
"2203";"26244506,82";"27946";"11.01.2018"
"2204";"26128157,47";"29937";"12.01.2018"
"2205";"21149713,8";"26856";"13.01.2018"
"2206";"10646332,97";"12894";"14.01.2018"
"2207";"41869209,5";"56574";"15.01.2018"
"2208";"51372226,19";"75571";"16.01.2018"
"2209";"63662266,15";"99031";"17.01.2018"
"2210";"71039571,31";"115175";"18.01.2018"
"2211";"76333363,13";"124680";"19.01.2018"
"2212";"67412494,71";"112855";"20.01.2018"
"2213";"23425124,99";"34030";"21.01.2018"
"2214";"89396359,96";"144357";"22.01.2018"
"2215";"81020495,13";"130112";"23.01.2018"
"2216";"76209257,03";"118727";"24.01.2018"
"2217";"65952285,41";"97858";"25.01.2018"
"2218";"58225892,75";"84057";"26.01.2018"
"2219";"42514367,24";"64982";"27.01.2018"
"2220";"17903138,49";"24227";"28.01.2018"
"2221";"61737938,36";"87740";"29.01.2018"
"2222";"57127972,81";"79234";"30.01.2018"
"2223";"55150958,27";"71944";"31.01.2018"
"2224";"27505912,93";"29941";"01.02.2018"
"2225";"23465100,96";"25073";"02.02.2018"
"2226";"17848852,71";"20672";"03.02.2018"
"2227";"9909410";"11453";"04.02.2018"
"2228";"25398731,35";"27640";"05.02.2018"
"2229";"25071973,43";"26447";"06.02.2018"
"2230";"21066301,38";"20409";"07.02.2018"
"2231";"21155552,23";"21225";"08.02.2018"
"2232";"26176726,15";"27067";"09.02.2018"
"2233";"19985258,87";"22480";"10.02.2018"
"2234";"10809279,71";"11184";"11.02.2018"
"2235";"27153786,9";"27954";"12.02.2018"
"2236";"26024798,8";"28888";"13.02.2018"
"2237";"28947580,82";"36370";"14.02.2018"
"2238";"34700933,11";"45590";"15.02.2018"
"2239";"38483035,81";"51648";"16.02.2018"
"2240";"34299018,76";"50492";"17.02.2018"
"2241";"10785887,08";"14475";"18.02.2018"
"2242";"80861255,53";"132450";"19.02.2018"
"2243";"93573960,37";"152356";"20.02.2018"
"2244";"94495154,26";"152928";"21.02.2018"
"2245";"98820759,57";"160512";"22.02.2018"
"2246";"16926312,31";"24921";"23.02.2018"
"2247";"56483406,29";"92835";"24.02.2018"
"2248";"29453571,77";"42276";"25.02.2018"
"2249";"111389128,47";"169037";"26.02.2018"
"2250";"101118994,91";"144529";"27.02.2018"
"2251";"100060173,68";"137534";"28.02.2018"
"2252";"46744104,37";"56485";"01.03.2018"
"2253";"36429048,38";"42494";"02.03.2018"
"2254";"26733689,43";"34561";"03.03.2018"
"2255";"14790583,45";"18897";"04.03.2018"
"2256";"33501919,14";"39845";"05.03.2018"
"2257";"28188418,72";"30688";"06.03.2018"
"2258";"27130402,85";"29836";"07.03.2018"
"2259";"7161068,9";"7793";"08.03.2018"
"2260";"12187746,88";"14005";"09.03.2018"
"2261";"13369780,77";"15731";"10.03.2018"
"2262";"8746074,7";"9176";"11.03.2018"
"2263";"29172394,3";"31046";"12.03.2018"
"2264";"22984583,98";"24562";"13.03.2018"
"2265";"24342108,47";"27010";"14.03.2018"
"2266";"28338373,73";"34482";"15.03.2018"
"2267";"29789733,27";"38077";"16.03.2018"
"2268";"26590881,94";"37186";"17.03.2018"
"2269";"13306196,86";"17238";"18.03.2018"
"2270";"58871757,61";"91141";"19.03.2018"
"2271";"83326361,03";"137068";"20.03.2018"
"2272";"90652418,98";"151030";"21.03.2018"
"2273";"91283560,56";"153304";"22.03.2018"
"2274";"93964722,59";"158656";"23.03.2018"
"2275";"77349362,41";"130849";"24.03.2018"
"2276";"30431048,5";"44917";"25.03.2018"
"2277";"84274598,94";"133249";"26.03.2018"
"2278";"64598155,63";"99844";"27.03.2018"
"2279";"56454428,42";"85964";"28.03.2018"
"2280";"51574563,6";"76110";"29.03.2018"
"2281";"55622261,01";"80238";"30.03.2018"
"2282";"44421490,99";"63971";"31.03.2018"
"2283";"13770911,68";"15550";"01.04.2018"
"2284";"33673875,02";"39373";"02.04.2018"
"2285";"27686963,02";"31279";"03.04.2018"
"2286";"25831123,98";"28264";"04.04.2018"
"2287";"25306340,58";"28482";"05.04.2018"
"2288";"24286183,08";"26148";"06.04.2018"
"2289";"17838164,47";"20081";"07.04.2018"
"2290";"9498693,23";"10440";"08.04.2018"
"2291";"28689919,54";"30831";"09.04.2018"
"2292";"29658229,25";"32728";"10.04.2018"
"2293";"26828102,9";"28752";"11.04.2018"
"2294";"25873054,07";"29650";"12.04.2018"
"2295";"28150464,32";"35227";"13.04.2018"
"2296";"22799185,36";"30606";"14.04.2018"
"2297";"12226735,29";"15834";"15.04.2018"
"2298";"48993815,88";"71436";"16.04.2018"
"2299";"53518835,48";"84358";"17.04.2018"
"2300";"65911692,67";"111026";"18.04.2018"
"2301";"74427752,26";"127533";"19.04.2018"
"2302";"82059581,02";"141579";"20.04.2018"
"2303";"58470033,47";"99253";"21.04.2018"
"2304";"25069471,39";"38741";"22.04.2018"
"2305";"90781710,47";"154677";"23.04.2018"
"2306";"82249546,68";"135139";"24.04.2018"
"2307";"75863949,88";"117704";"25.04.2018"
"2308";"69233942,92";"99719";"26.04.2018"
"2309";"68304626,17";"97921";"27.04.2018"
"2310";"68784573,03";"98320";"28.04.2018"
"2311";"20234334,94";"28251";"29.04.2018"
"2312";"30273905,2";"42702";"30.04.2018"
"2313";"9938605,81";"12590";"01.05.2018"
"2314";"12281784,38";"18577";"02.05.2018"
"2315";"42143078,69";"59219";"03.05.2018"
"2316";"31264051,79";"40180";"04.05.2018"
"2317";"20749503,27";"28782";"05.05.2018"
"2318";"8881822,06";"10676";"06.05.2018"
"2319";"29211235,36";"32086";"07.05.2018"
"2320";"30266368,09";"33485";"08.05.2018"
"2321";"7668927,57";"8753";"09.05.2018"
"2322";"28818000,22";"32455";"10.05.2018"
"2323";"24512877,46";"26157";"11.05.2018"
"2324";"14327992,08";"17307";"12.05.2018"
"2325";"7591106,68";"10909";"13.05.2018"
"2326";"26452421,43";"36527";"14.05.2018"
"2327";"33420996,19";"50829";"15.05.2018"
"2328";"37821115,14";"58413";"16.05.2018"
"2329";"42786357,34";"71358";"17.05.2018"
"2330";"51856006,43";"95059";"18.05.2018"
"2331";"46451115,48";"89944";"19.05.2018"
"2332";"23567927,45";"49394";"20.05.2018"
"2333";"88197650,96";"171848";"21.05.2018"
"2334";"85331411,66";"163598";"22.05.2018"
"2335";"88676314,11";"158077";"23.05.2018"
"2336";"80691490,23";"142375";"24.05.2018"
"2337";"71931292,19";"118631";"25.05.2018"
"2338";"40674232,75";"67712";"26.05.2018"
"2339";"16684872,43";"24827";"27.05.2018"
"2340";"65992986,12";"105860";"28.05.2018"
"2341";"56610267,62";"88848";"29.05.2018"
"2342";"56555148,55";"84410";"30.05.2018"
"2343";"60074011,25";"81144";"31.05.2018"
"2344";"32446062,61";"37946";"01.06.2018"
"2345";"19118794,06";"24201";"02.06.2018"
"2346";"10040139,7";"12900";"03.06.2018"
"2347";"29239654,54";"34722";"04.06.2018"
"2348";"28040412,18";"32344";"05.06.2018"
"2349";"25220118,21";"29474";"06.06.2018"
"2350";"23483141,88";"26026";"07.06.2018"
"2351";"25925300,02";"29323";"08.06.2018"
"2352";"27850645,4";"33203";"09.06.2018"
"2353";"11180542,52";"13979";"10.06.2018"
"2354";"10591751,43";"13049";"11.06.2018"
"2355";"7976320,01";"9627";"12.06.2018"
"2356";"30287722,48";"35987";"13.06.2018"
"2357";"28402309,51";"37252";"14.06.2018"
"2358";"33229567,91";"48911";"15.06.2018"
"2359";"23824118,79";"37662";"16.06.2018"
"2360";"11453609,28";"16796";"17.06.2018"
"2361";"52929693,38";"94639";"18.06.2018"
"2362";"60623174,78";"112129";"19.06.2018"
"2363";"78646193,13";"148521";"20.06.2018"
"2364";"77084429,15";"147586";"21.06.2018"
"2365";"73592891";"142209";"22.06.2018"
"2366";"53391828,66";"104696";"23.06.2018"
"2367";"20704825,49";"35017";"24.06.2018"
"2368";"79434876,5";"151102";"25.06.2018"
"2369";"62206403,98";"109341";"26.06.2018"
"2370";"54666840,55";"91794";"27.06.2018"
"2371";"53906790,2";"86605";"28.06.2018"
"2372";"59814232,29";"92810";"29.06.2018"
"2373";"46625863,06";"74234";"30.06.2018"
